GEO.id,INCOME.aggregate
8600000US60442,302204400
8600000US60443,571110700
8600000US60444,55038300
8600000US60445,646040900
8600000US60446,883990100
8600000US60447,428260200
8600000US60448,893679200
8600000US60449,306474500
8600000US60450,566890900
8600000US60451,1093526000
8600000US60452,749096900
8600000US60453,1574231300
8600000US60455,323269500
8600000US60456,97161100
8600000US60457,361804300
8600000US60458,292526700
8600000US60459,589259000
8600000US60460,41384900
8600000US60461,208565600
8600000US60462,1357367600
8600000US60463,538508300
8600000US60464,425709800
8600000US60465,486184200
8600000US60466,468694800
8600000US60467,964380900
8600000US60468,192109300
8600000US60469,93530800
8600000US60470,12913700
8600000US60471,364506800
8600000US60472,68474800
8600000US60473,549501400
8600000US60474,19079100
8600000US60475,212851600
8600000US60476,62579400
8600000US60477,1169611800
8600000US60478,416644800
8600000US60479,22072800
8600000US60480,179884000
8600000US60481,337929300
8600000US60482,281275200
8600000US60484,133565500
8600000US60487,878182300
8600000US60490,658562900
8600000US60491,799525000
8600000US60501,187190300
8600000US60502,1080203900
8600000US60503,553251700
8600000US60504,1141593900
8600000US60505,1018943400
8600000US60506,1297218600
8600000US60510,1108298400
8600000US60511,45586600
8600000US60512,37949600
8600000US60513,575883500
8600000US60514,553310500
8600000US60515,1213753600
8600000US60516,1100038800
8600000US60517,1138881900
8600000US60518,86959400
8600000US60520,90019800
8600000US60521,1356455100
8600000US60523,680727200
8600000US60525,1276237900
8600000US60526,507390500
8600000US60527,1470916300
8600000US60530,20954800
8600000US60531,49932100
8600000US60532,1123828700
8600000US60534,245663400
8600000US60536,3273200
8600000US60537,14136100
8600000US60538,662786100
8600000US60539,
8600000US60540,2096387200
8600000US60541,95486700
8600000US60542,532374900
8600000US60543,1202147600
8600000US60544,791622700
8600000US60545,389204300
8600000US60546,606796700
8600000US60548,352441800
8600000US60549,19475400
8600000US60550,31101800
8600000US60551,113295400
8600000US60552,124177300
8600000US60553,22322800
8600000US60554,515503600
8600000US60555,435151800
8600000US60556,53971700
8600000US60557,
8600000US60558,756126400
8600000US60559,838339900
8600000US60560,779484500
8600000US60561,925537700
8600000US60563,1458021400
8600000US60564,2048454500
8600000US60565,1830211700
8600000US60585,781523800
8600000US60586,1287337900
8600000US60601,827987400
8600000US60602,91509100
8600000US60603,36002100
8600000US60604,41397200
8600000US60605,1216938000
8600000US60606,184358900
8600000US60607,1205543100
8600000US60608,1222229800
8600000US60609,880402100
8600000US60610,2533200200
8600000US60611,3171287000
8600000US60612,735862000
8600000US60613,2525933100
8600000US60614,4636540300
8600000US60615,1355612700
8600000US60616,1328528400
8600000US60617,1500403500
8600000US60618,2940127800
8600000US60619,1253432900
8600000US60620,1104011400
8600000US60621,392323100
8600000US60622,2233980400
8600000US60623,922005300
8600000US60624,410966900
8600000US60625,2076244800
8600000US60626,1197210700
8600000US60628,1201329000
8600000US60629,1500080200
8600000US60630,1447969400
8600000US60631,1031361000
8600000US60632,1166930100
8600000US60633,270718600
8600000US60634,1695175700
8600000US60636,426363700
8600000US60637,922898000
8600000US60638,1370999100
8600000US60639,1221081700
8600000US60640,2227553000
8600000US60641,1557770800
8600000US60642,801929300
8600000US60643,1348244200
8600000US60644,600939000
8600000US60645,1139882500
8600000US60646,1058704200
8600000US60647,2497157500
8600000US60649,874183400
8600000US60651,846179300
8600000US60652,962430700
8600000US60653,696851000
8600000US60654,1460253700
8600000US60655,980005400
8600000US60656,775623800
8600000US60657,4184996900
8600000US60659,821822500
8600000US60660,1159767000
8600000US60661,545277700
8600000US60706,550750400
8600000US60707,1097881500
8600000US60712,524742000
8600000US60714,735103400
8600000US60803,535049600
8600000US60804,1166094900
8600000US60805,563500200
8600000US60827,454577600
8600000US60901,701589500
8600000US60910,7012000
8600000US60911,38668200
8600000US60912,13991200
8600000US60913,44831100
8600000US60914,723048200
8600000US60915,251956500
8600000US60917,18487000
8600000US60918,21703700
8600000US60919,13114000
8600000US60920,2691000
8600000US60921,28623600
8600000US60922,56510400
8600000US60924,55256500
8600000US60926,1299800
8600000US60927,63157700
8600000US60928,17319500
8600000US60929,15630100
8600000US60930,16799600
8600000US60931,15705800
8600000US60932,
8600000US60933,5909200
8600000US60934,6311900
8600000US60935,26579200
8600000US60936,116984200
8600000US60938,48396800
8600000US60940,87987100
8600000US60941,67947800
8600000US60942,123873500
8600000US60945,4439700
8600000US60946,11921200
8600000US60948,57153100
8600000US60949,11462400
8600000US60950,310121700
8600000US60951,21831800
8600000US60952,14323300
8600000US60953,73723800
8600000US60954,131702100
8600000US60955,37317000
8600000US60957,133061200
8600000US60958,24317600
8600000US60959,20329200
8600000US60960,18206500
8600000US60961,19063800
8600000US60962,18187500
8600000US60963,42418400
8600000US60964,129929200
8600000US60966,32424300
8600000US60968,11536500
8600000US60969,1454700
8600000US60970,154852100
8600000US60973,12955700
8600000US60974,5117000
8600000US61001,33397400
8600000US61006,56902700
8600000US61007,17641800
8600000US61008,853563100
8600000US61010,223811200
8600000US61011,106736500
8600000US61012,48891200
8600000US61013,15738400
8600000US61014,37438900
8600000US61015,20394400
8600000US61016,158738300
8600000US61018,36587900
8600000US61019,96744300
8600000US61020,74177400
8600000US61021,583032200
8600000US61024,66769100
8600000US61025,128842200
8600000US61027,
8600000US61028,50055200
8600000US61030,50098600
8600000US61031,40875400
8600000US61032,694316800
8600000US61036,231206100
8600000US61037,5519000
8600000US61038,31243700
8600000US61039,21682400
8600000US61041,48013600
8600000US61042,10145700
8600000US61043,2005900
8600000US61044,3834500
8600000US61046,77118500
8600000US61047,41650600
8600000US61048,103054200
8600000US61049,14210100
8600000US61050,6574900
8600000US61051,42690800
8600000US61052,29247700
8600000US61053,92247300
8600000US61054,86553700
8600000US61057,2272400
8600000US61059,2010300
8600000US61060,33371000
8600000US61061,193256200
8600000US61062,47204000
8600000US61063,104434200
8600000US61064,105189700
8600000US61065,271486600
8600000US61067,25459400
8600000US61068,346253600
8600000US61070,31206700
8600000US61071,300832800
8600000US61072,328668100
8600000US61073,629368600
8600000US61074,102871300
8600000US61075,27777000
8600000US61077,2657500
8600000US61078,39854300
8600000US61079,1461200
8600000US61080,251500400
8600000US61081,509638200
8600000US61084,79893500
8600000US61085,82075400
8600000US61087,38226700
8600000US61088,187260400
8600000US61089,21355600
8600000US61091,3034800
8600000US61101,332031100
8600000US61102,302778600
8600000US61103,486790100
8600000US61104,215679300
8600000US61107,994694300
8600000US61108,688446400
8600000US61109,562068600
8600000US61111,589464700
8600000US61112,2448700
8600000US61114,570094600
8600000US61115,528054400
8600000US61201,864853800
8600000US61230,36488000
8600000US61231,123309400
8600000US61232,42234300
8600000US61234,37110400
8600000US61235,40885000
8600000US61236,952100
8600000US61238,90138000
8600000US61239,19425400
8600000US61240,198129600
8600000US61241,166158400
8600000US61242,39517200
8600000US61243,8801900
8600000US61244,539754900
8600000US61250,66422400
8600000US61251,7810500
8600000US61252,156195500
8600000US61254,351222900
8600000US61256,61333200
8600000US61257,29376800
8600000US61258,5286400
8600000US61259,28755000
8600000US61260,25779900
8600000US61261,24571600
8600000US61262,43480400
8600000US61263,13782300
8600000US61264,275101500
8600000US61265,1237491600
8600000US61270,173896600
8600000US61272,38392100
8600000US61273,98951200
8600000US61274,13247800
8600000US61275,157057600
8600000US61276,2941900
8600000US61277,70194100
8600000US61278,11668100
8600000US61279,33241100
8600000US61281,81302600
8600000US61282,184374200
8600000US61283,32900700
8600000US61284,93879500
8600000US61285,41322200
8600000US61301,257457400
8600000US61310,91392500
8600000US61311,3654800
8600000US61312,14010200
8600000US61313,4815600
8600000US61314,21426500
8600000US61315,6804500
8600000US61316,4717300
8600000US61317,10644000
8600000US61318,18546000
8600000US61319,28525900
8600000US61320,18951100
8600000US61321,6893000
8600000US61322,27121200
8600000US61323,1104400
8600000US61325,30508600
8600000US61326,59753500
8600000US61327,37425000
8600000US61329,33832200
8600000US61330,38862600
8600000US61331,
8600000US61332,2088200
8600000US61333,7446700
8600000US61334,15543300
8600000US61335,13138300
8600000US61336,15267400
8600000US61337,12515600
8600000US61338,4914300
8600000US61340,8740900
8600000US61341,193765200
8600000US61342,217099300
8600000US61344,8402200
8600000US61345,28305500
8600000US61346,1309700
8600000US61348,111047600
8600000US61349,24671600
8600000US61350,634626100
8600000US61353,34154800
8600000US61354,336827400
8600000US61356,318422200
8600000US61358,12407900
8600000US61359,6302400
8600000US61360,93123600
8600000US61361,39352700
8600000US61362,128604400
8600000US61363,7295600
8600000US61364,443731500
8600000US61367,23154100
8600000US61368,32249500
8600000US61369,43281700
8600000US61370,37498900
8600000US61372,3364700
8600000US61373,57718600
8600000US61374,2170100
8600000US61375,28524300
8600000US61376,55297700
8600000US61377,36225200
8600000US61378,10030600
8600000US61379,25248300
8600000US61401,682760200
8600000US61410,79498800
8600000US61411,7915100
8600000US61412,36638600
8600000US61413,22923400
8600000US61414,15939300
8600000US61415,41569800
8600000US61416,2989000
8600000US61417,3668800
8600000US61418,19271000
8600000US61419,5140700
8600000US61420,28047900
8600000US61421,36000300
8600000US61422,68300900
8600000US61423,15882900
8600000US61424,2638300
8600000US61425,12236600
8600000US61426,2543300
8600000US61427,57333100
8600000US61428,31324200
8600000US61430,22024700
8600000US61431,6452000
8600000US61432,14069000
8600000US61434,81345400
8600000US61435,4897300
8600000US61436,26420300
8600000US61437,27324700
8600000US61438,26233300
8600000US61439,6768200
8600000US61440,12970900
8600000US61441,25918000
8600000US61442,15296200
8600000US61443,302199900
8600000US61447,19997900
8600000US61448,91041900
8600000US61449,13575600
8600000US61450,40443000
8600000US61451,12191900
8600000US61452,8096900
8600000US61453,14198500
8600000US61454,13115100
8600000US61455,394213200
8600000US61458,26791900
8600000US61459,12661100
8600000US61460,6998800
8600000US61462,206064600
8600000US61465,31996800
8600000US61466,11321000
8600000US61467,26646000
8600000US61468,5165300
8600000US61469,54845200
8600000US61470,12917200
8600000US61471,4305600
8600000US61472,17183700
8600000US61473,41226800
8600000US61474,3628600
8600000US61475,6054800
8600000US61476,12721500
8600000US61477,15395100
8600000US61478,6118700
8600000US61479,4691000
8600000US61480,31169900
8600000US61482,10938000
8600000US61483,53250900
8600000US61484,21293200
8600000US61485,13693600
8600000US61486,38767000
8600000US61488,28626000
8600000US61489,18689800
8600000US61490,32130000
8600000US61491,59722200
8600000US61501,41292300
8600000US61516,19949200
8600000US61517,99258900
8600000US61519,4241400
8600000US61520,355275900
8600000US61523,295864900
8600000US61524,4919400
8600000US61525,364734400
8600000US61526,38613000
8600000US61528,75530500
8600000US61529,88448200
8600000US61530,149428200
8600000US61531,64577900
8600000US61532,13930500
8600000US61533,60841000
8600000US61534,41243900
8600000US61535,57184400
8600000US61536,83810200
8600000US61537,73322800
8600000US61539,4420100
8600000US61540,73178600
8600000US61541,3065000
8600000US61542,88424700
8600000US61543,1626500
8600000US61544,13062300
8600000US61545,19988500
8600000US61546,116918300
8600000US61547,128611300
8600000US61548,401064400
8600000US61550,601833100
8600000US61552,3320700
8600000US61553,4788900
8600000US61554,1046557100
8600000US61559,93677200
8600000US61560,18918500
8600000US61561,85761000
8600000US61563,8662900
8600000US61564,22692000
8600000US61565,38320300
8600000US61567,10750300
8600000US61568,134979300
8600000US61569,35362000
8600000US61570,45743200
8600000US61571,701739200
8600000US61572,26107300
8600000US61602,38110000
8600000US61603,278984100
8600000US61604,657496000
8600000US61605,195958200
8600000US61606,140278400
8600000US61607,319957100
8600000US61610,122472100
8600000US61611,706553200
8600000US61614,1125527700
8600000US61615,963737700
8600000US61616,185049300
8600000US61625,192200
8600000US61701,899274900
8600000US61704,1371540400
8600000US61705,476252900
8600000US61720,2444300
8600000US61721,17317700
8600000US61722,13887300
8600000US61723,48212900
8600000US61724,11274200
8600000US61725,49600800
8600000US61726,58695600
8600000US61727,270593600
8600000US61728,40278100
8600000US61729,31922700
8600000US61730,14258500
8600000US61731,6720000
8600000US61732,85488400
8600000US61733,32026900
8600000US61734,77221700
8600000US61735,19442900
8600000US61736,72047500
8600000US61737,17812800
8600000US61738,122025900
8600000US61739,137063100
8600000US61740,43102600
8600000US61741,38217400
8600000US61742,41933600
8600000US61743,6361200
8600000US61744,49529200
8600000US61745,141876900
8600000US61747,38265700
8600000US61748,92197900
8600000US61749,15300500
8600000US61750,769600
8600000US61751,1744200
8600000US61752,111733900
8600000US61753,89088400
8600000US61754,49596500
8600000US61755,150263900
8600000US61756,61052900
8600000US61759,42608100
8600000US61760,63820200
8600000US61761,1205098700
8600000US61764,322931300
8600000US61769,14015000
8600000US61770,31117600
8600000US61771,28170200
8600000US61772,7627400
8600000US61773,15718100
8600000US61774,22812100
8600000US61775,8602200
8600000US61776,55886700
8600000US61777,22461800
8600000US61778,19960300
8600000US61801,502143900
8600000US61802,484718500
8600000US61810,6804300
8600000US61811,17482800
8600000US61812,11771200
8600000US61813,45390300
8600000US61814,30179300
8600000US61815,6550200
8600000US61816,14661900
8600000US61817,68126100
8600000US61818,34115200
8600000US61820,465766200
8600000US61821,860327000
8600000US61822,952600600
8600000US61830,18789700
8600000US61831,3849500
8600000US61832,691090300
8600000US61833,49219100
8600000US61834,159476900
8600000US61839,13652200
8600000US61840,20033400
8600000US61841,36326500
8600000US61842,74367600
8600000US61843,61791700
8600000US61844,24715000
8600000US61845,9597800
8600000US61846,94835500
8600000US61847,29584600
8600000US61848,3214200
8600000US61849,59343300
8600000US61850,14117600
8600000US61851,10277700
8600000US61852,5837100
8600000US61853,445848000
8600000US61854,41777800
8600000US61855,3516000
8600000US61856,249139900
8600000US61857,2061800
8600000US61858,68070100
8600000US61859,36808000
8600000US61862,14757500
8600000US61863,22288200
8600000US61864,57306900
8600000US61865,35226100
8600000US61866,289828300
8600000US61870,31954300
8600000US61871,8119800
8600000US61872,23724100
8600000US61873,175842900
8600000US61874,201909800
8600000US61875,19634300
8600000US61876,17068100
8600000US61877,53131900
8600000US61878,36851700
8600000US61880,129666100
8600000US61882,19672400
8600000US61883,90714600
8600000US61884,32847500
8600000US61910,98935300
8600000US61911,105199000
8600000US61912,29639400
8600000US61913,35756200
8600000US61914,49422100
8600000US61917,14640900
8600000US61919,22985500
8600000US61920,514346800
8600000US61924,58418400
8600000US61925,25585500
8600000US61928,28166500
8600000US61929,17015700
8600000US61930,10710500
8600000US61931,24149200
8600000US61932,11488300
8600000US61933,23700200
8600000US61936,3726800
8600000US61937,51189600
8600000US61938,510032800
8600000US61940,3985300
8600000US61941,1098300
8600000US61942,25937200
8600000US61943,30923600
8600000US61944,306245500
8600000US61949,3611200
8600000US61951,177622000
8600000US61953,157788700
8600000US61955,2440800
8600000US61956,65171300
8600000US61957,50885800
8600000US62001,47651300
8600000US62002,691832700
8600000US62006,17231900
8600000US62009,41055100
8600000US62010,317248600
8600000US62011,4838600
8600000US62012,183091700
8600000US62013,13149600
8600000US62014,102324700
8600000US62015,8701800
8600000US62016,99222600
8600000US62017,23464100
8600000US62018,70287000
8600000US62019,10842700
8600000US62021,28154900
8600000US62022,21876900
8600000US62023,1752800
8600000US62024,227321000
8600000US62025,1106646400
8600000US62027,15781200
8600000US62028,27204600
8600000US62030,1476300
8600000US62031,21990700
8600000US62032,15526400
8600000US62033,108234700
8600000US62034,426859000
8600000US62035,452155200
8600000US62036,23000800
8600000US62037,65637400
8600000US62040,939049100
8600000US62044,54314900
8600000US62045,13211800
8600000US62046,18861800
8600000US62047,42952000
8600000US62048,33314400
8600000US62049,166084400
8600000US62050,5097600
8600000US62051,22077600
8600000US62052,310079600
8600000US62053,12339800
8600000US62054,12608100
8600000US62056,202965000
8600000US62058,16927700
8600000US62059,7200200
8600000US62060,90219300
8600000US62061,66932900
8600000US62062,268602100
8600000US62063,28212500
8600000US62067,62831600
8600000US62069,78582400
8600000US62074,25796000
8600000US62075,90664400
8600000US62076,1930800
8600000US62077,3427300
8600000US62078,1605400
8600000US62079,7831900
8600000US62080,50832900
8600000US62081,7163900
8600000US62082,62006400
8600000US62083,5166900
8600000US62084,36036000
8600000US62085,3959400
8600000US62086,28939900
8600000US62087,44333000
8600000US62088,185412800
8600000US62089,9320700
8600000US62090,11480300
8600000US62091,9289000
8600000US62092,56886300
8600000US62093,5694900
8600000US62094,20540100
8600000US62095,257059800
8600000US62097,79461100
8600000US62098,3904400
8600000US62201,62979900
8600000US62203,101345100
8600000US62204,85138900
8600000US62205,114747900
8600000US62206,231436400
8600000US62207,101143500
8600000US62208,485334900
8600000US62214,27907900
8600000US62215,56485100
8600000US62216,75359200
8600000US62217,16523900
8600000US62218,48575800
8600000US62219,20756400
8600000US62220,500732100
8600000US62221,806227400
8600000US62223,539928600
8600000US62225,95373100
8600000US62226,780116600
8600000US62230,182550200
8600000US62231,206063100
8600000US62232,188870500
8600000US62233,149351200
8600000US62234,858328600
8600000US62236,421136200
8600000US62237,63589100
8600000US62238,14928500
8600000US62239,109965700
8600000US62240,38069500
8600000US62241,27280200
8600000US62242,31369600
8600000US62243,184733700
8600000US62244,36475300
8600000US62245,50503800
8600000US62246,238062300
8600000US62248,6915900
8600000US62249,465158200
8600000US62250,13411400
8600000US62253,13143200
8600000US62254,157951200
8600000US62255,18355800
8600000US62257,77127500
8600000US62258,257088200
8600000US62260,229708400
8600000US62261,4467700
8600000US62262,35653400
8600000US62263,129261900
8600000US62264,84695500
8600000US62265,113458400
8600000US62266,10630100
8600000US62268,24858700
8600000US62269,1039355000
8600000US62271,59689000
8600000US62272,25989000
8600000US62273,3379400
8600000US62274,134884700
8600000US62275,89065200
8600000US62277,21460100
8600000US62278,183026500
8600000US62280,10464500
8600000US62281,67403200
8600000US62282,13545200
8600000US62284,10833200
8600000US62285,137883300
8600000US62286,147486700
8600000US62288,60315500
8600000US62289,6893400
8600000US62292,13296600
8600000US62293,158021200
8600000US62294,441892700
8600000US62295,45939400
8600000US62297,5455800
8600000US62298,528594700
8600000US62301,710034400
8600000US62305,548493700
8600000US62311,24875300
8600000US62312,45259800
8600000US62313,11323500
8600000US62314,9178400
8600000US62316,13343900
8600000US62319,5358100
8600000US62320,48266600
8600000US62321,90843000
8600000US62323,4580000
8600000US62324,24234200
8600000US62325,5995500
8600000US62326,48295900
8600000US62330,37783600
8600000US62334,2267800
8600000US62336,2061000
8600000US62338,34092500
8600000US62339,18017500
8600000US62340,31239100
8600000US62341,80303800
8600000US62343,11845600
8600000US62344,2115700
8600000US62345,9498600
8600000US62346,3786700
8600000US62347,56275500
8600000US62348,2967000
8600000US62349,11024400
8600000US62351,43613100
8600000US62352,6056900
8600000US62353,81041400
8600000US62354,38476700
8600000US62355,12757800
8600000US62356,13772400
8600000US62357,2691600
8600000US62358,19599300
8600000US62359,2703300
8600000US62360,39380000
8600000US62361,14029200
8600000US62362,7552300
8600000US62363,131993800
8600000US62365,19986500
8600000US62366,35428900
8600000US62367,28339000
8600000US62370,6694500
8600000US62373,5798500
8600000US62374,4552600
8600000US62375,16907400
8600000US62376,28430400
8600000US62378,21872800
8600000US62379,47804900
8600000US62380,9331800
8600000US62401,527146400
8600000US62410,20169800
8600000US62411,100480000
8600000US62413,7808300
8600000US62414,31096700
8600000US62417,52774200
8600000US62418,45292400
8600000US62419,8598500
8600000US62420,114276400
8600000US62421,20648900
8600000US62422,19457900
8600000US62423,27263000
8600000US62424,45127500
8600000US62425,16558100
8600000US62426,21515500
8600000US62427,43482300
8600000US62428,74352100
8600000US62431,19021900
8600000US62432,14864500
8600000US62433,22030500
8600000US62434,5641700
8600000US62436,9879700
8600000US62438,8380700
8600000US62439,171697400
8600000US62440,32986400
8600000US62441,181005000
8600000US62442,51392000
8600000US62443,32836600
8600000US62444,7693600
8600000US62445,17390900
8600000US62446,6074900
8600000US62447,74091700
8600000US62448,135805600
8600000US62449,63476600
8600000US62450,273474400
8600000US62451,48990400
8600000US62452,13516800
8600000US62454,285794300
8600000US62458,39721900
8600000US62459,5832300
8600000US62460,31819300
8600000US62461,23047400
8600000US62462,21052400
8600000US62463,31172000
8600000US62465,22797400
8600000US62466,43526800
8600000US62467,106931400
8600000US62468,53811200
8600000US62469,9403900
8600000US62471,225685700
8600000US62473,23758300
8600000US62474,18854000
8600000US62475,8754100
8600000US62476,39348300
8600000US62477,23037400
8600000US62478,7845600
8600000US62479,24005900
8600000US62480,15447000
8600000US62481,5158800
8600000US62501,76526900
8600000US62510,37002900
8600000US62512,10061600
8600000US62513,43041400
8600000US62514,4655300
8600000US62515,22767500
8600000US62517,5687700
8600000US62518,9702000
8600000US62519,1124400
8600000US62520,39381100
8600000US62521,972369800
8600000US62522,336913800
8600000US62523,5102800
8600000US62526,756222400
8600000US62530,40195700
8600000US62531,48538000
8600000US62532,4078100
8600000US62533,43915900
8600000US62534,27409400
8600000US62535,171990400
8600000US62536,36330800
8600000US62537,1100200
8600000US62538,9840500
8600000US62539,35759900
8600000US62540,32689300
8600000US62541,3545400
8600000US62543,11515500
8600000US62544,53164900
8600000US62545,24714000
8600000US62546,38047200
8600000US62547,19470500
8600000US62548,51638500
8600000US62549,175856300
8600000US62550,75538700
8600000US62551,21796100
8600000US62553,9572500
8600000US62554,46733200
8600000US62555,8907800
8600000US62556,8442800
8600000US62557,138154900
8600000US62558,107965600
8600000US62560,29953700
8600000US62561,124882500
8600000US62563,218782000
8600000US62565,170555100
8600000US62567,23363900
8600000US62568,418219800
8600000US62570,10473900
8600000US62571,41376800
8600000US62572,13355800
8600000US62573,44005000
8600000US62601,16142800
8600000US62610,5700900
8600000US62611,24842400
8600000US62612,49178700
8600000US62613,93027400
8600000US62615,143670100
8600000US62617,16869300
8600000US62618,141486100
8600000US62621,34507400
8600000US62622,
8600000US62624,12992400
8600000US62625,29775500
8600000US62626,211183500
8600000US62627,23626800
8600000US62628,22508900
8600000US62629,420520500
8600000US62630,12790500
8600000US62631,6977200
8600000US62633,16352600
8600000US62634,16533000
8600000US62635,16305400
8600000US62638,34811000
8600000US62639,5582600
8600000US62640,96797300
8600000US62642,42088200
8600000US62643,10174300
8600000US62644,129486100
8600000US62649,12625200
8600000US62650,613602500
8600000US62655,15817500
8600000US62656,432075000
8600000US62661,23574900
8600000US62663,10629700
8600000US62664,76356300
8600000US62665,31150700
8600000US62666,19462800
8600000US62667,11876900
8600000US62668,35093000
8600000US62670,101279800
8600000US62671,10731500
8600000US62672,3957700
8600000US62673,12033300
8600000US62674,31708400
8600000US62675,175032700
8600000US62677,88231700
8600000US62681,127569600
8600000US62682,17586500
8600000US62684,207289200
8600000US62685,45770900
8600000US62688,19830200
8600000US62689,11188200
8600000US62690,91663800
8600000US62691,53500800
8600000US62692,49541700
8600000US62693,51097900
8600000US62694,79988400
8600000US62695,5629600
8600000US62701,25609200
8600000US62702,848125100
8600000US62703,548089100
8600000US62704,1293143100
8600000US62707,221766800
8600000US62711,723263700
8600000US62712,410936600
8600000US62801,441307200
8600000US62803,23322400
8600000US62806,66672700
8600000US62807,20316100
8600000US62808,44411000
8600000US62809,3241200
8600000US62810,20048500
8600000US62811,4346900
8600000US62812,231665500
8600000US62814,36633500
8600000US62815,6854400
8600000US62816,30317000
8600000US62817,17722400
8600000US62818,7647100
8600000US62819,5350900
8600000US62820,5669000
8600000US62821,164724400
8600000US62822,53190400
8600000US62823,38675800
8600000US62824,32356100
8600000US62825,3317400
8600000US62827,38333100
8600000US62828,26207700
8600000US62829,3397000
8600000US62830,28088100
8600000US62831,15124700
8600000US62832,179198900
8600000US62833,7000900
8600000US62835,28091100
8600000US62836,16706100
8600000US62837,195269000
8600000US62838,31714200
8600000US62839,124420700
8600000US62841,1957500
8600000US62842,18402000
8600000US62843,3291300
8600000US62844,38968100
8600000US62846,18872300
8600000US62848,17319700
8600000US62849,48944700
8600000US62850,7503000
8600000US62851,17853300
8600000US62852,2214300
8600000US62853,16672500
8600000US62854,30822800
8600000US62856,4975400
8600000US62858,83648800
8600000US62859,117493000
8600000US62860,12737600
8600000US62861,1717600
8600000US62862,11644100
8600000US62863,238044600
8600000US62864,570894100
8600000US62865,45506100
8600000US62867,10093300
8600000US62868,38125100
8600000US62869,71807800
8600000US62870,39106500
8600000US62871,21131600
8600000US62872,20490800
8600000US62874,6517300
8600000US62875,24423600
8600000US62876,5303900
8600000US62877,11518000
8600000US62878,20976100
8600000US62879,1381900
8600000US62880,11218000
8600000US62881,261140000
8600000US62882,39209100
8600000US62883,14703900
8600000US62884,57206100
8600000US62885,15538700
8600000US62886,7893000
8600000US62887,5634000
8600000US62888,50507500
8600000US62889,17272400
8600000US62890,62327600
8600000US62891,9959600
8600000US62892,4731900
8600000US62893,24908900
8600000US62894,21110600
8600000US62895,40276500
8600000US62896,247865900
8600000US62897,8904700
8600000US62898,45754500
8600000US62899,35609500
8600000US62901,423041800
8600000US62902,110960700
8600000US62903,63616700
8600000US62905,12749700
8600000US62906,147691100
8600000US62907,60351400
8600000US62908,8855700
8600000US62910,57497200
8600000US62912,23780500
8600000US62914,32609600
8600000US62915,3690900
8600000US62916,18030900
8600000US62917,46659100
8600000US62918,258026900
8600000US62919,16370500
8600000US62920,69239400
8600000US62921,3810100
8600000US62922,69568500
8600000US62923,10295500
8600000US62924,50056700
8600000US62926,38826400
8600000US62927,4303600
8600000US62928,5607500
8600000US62930,114076600
8600000US62931,43515300
8600000US62932,29332400
8600000US62933,18307800
8600000US62934,35886000
8600000US62935,38601300
8600000US62938,58931500
8600000US62939,62643300
8600000US62940,10389100
8600000US62941,16631400
8600000US62942,10303800
8600000US62943,12892800
8600000US62946,296013700
8600000US62947,13320500
8600000US62948,268991700
8600000US62949,13310700
8600000US62950,4703100
8600000US62951,104131700
8600000US62952,58865200
8600000US62953,3839100
8600000US62954,14778800
8600000US62956,18961000
8600000US62957,22635900
8600000US62958,66008800
8600000US62959,616738500
8600000US62960,246090500
8600000US62961,1019900
8600000US62963,9167100
8600000US62964,18354400
8600000US62965,2527500
8600000US62966,313415300
8600000US62967,4623700
8600000US62969,12745400
8600000US62970,16569200
8600000US62972,20719200
8600000US62974,26503400
8600000US62975,3595900
8600000US62976,7483700
8600000US62977,12522100
8600000US62979,29868900
8600000US62982,21689900
8600000US62983,24853000
8600000US62984,30308700
8600000US62985,18330700
8600000US62987,17398800
8600000US62988,25103500
8600000US62990,13712900
8600000US62992,17922800
8600000US62994,15578500
8600000US62995,83425700
8600000US62996,13590400
8600000US62997,6994400
8600000US62998,5295200
8600000US62999,30082100
8600000US63005,1271822400
8600000US63010,926325400
8600000US63011,1471698600
8600000US63012,267812500
8600000US63013,44049100
8600000US63014,12469000
8600000US63015,48069800
8600000US63016,184532100
8600000US63017,2035521000
8600000US63019,114705200
8600000US63020,417947600
8600000US63021,2208417800
8600000US63023,118095700
8600000US63025,458263600
8600000US63026,1318549400
8600000US63028,643998600
8600000US63030,7224300
8600000US63031,1227848600
8600000US63033,1062268300
8600000US63034,579836400
8600000US63036,12155500
8600000US63037,68827600
8600000US63038,372333100
8600000US63039,26661500
8600000US63040,362684300
8600000US63041,8051500
8600000US63042,452814800
8600000US63043,661768900
8600000US63044,262678700
8600000US63045,
8600000US63047,
8600000US63048,74351600
8600000US63049,451238000
8600000US63050,353094900
8600000US63051,308351000
8600000US63052,643907000
8600000US63053,1795600
8600000US63055,62117400
8600000US63056,32777600
8600000US63057,
8600000US63060,57755900
8600000US63061,3460200
8600000US63068,125059600
8600000US63069,373916600
8600000US63070,168007900
8600000US63071,15700500
8600000US63072,69800600
8600000US63073,21865900
8600000US63074,304375000
8600000US63077,218150100
8600000US63080,299515700
8600000US63084,413033800
8600000US63087,21289900
8600000US63088,261868500
8600000US63089,126918900
8600000US63090,608489600
8600000US63091,34070000
8600000US63101,83850600
8600000US63102,68687700
8600000US63103,161815800
8600000US63104,563201000
8600000US63105,1037835500
8600000US63106,106314200
8600000US63107,149114900
8600000US63108,667165900
8600000US63109,843504400
8600000US63110,416033100
8600000US63111,380118900
8600000US63112,389921300
