GEO.id,RACE.white,RACE.black,RACE.native,RACE.asian,RACE.pacific,RACE.other,RACE.two
8600000US36736,468,961,0,0,0,0,0
8600000US36738,215,452,0,0,0,0,57
8600000US36740,330,1267,0,0,0,0,0
8600000US36742,1116,994,13,0,0,0,3
8600000US36744,2503,4909,7,0,0,0,37
8600000US36748,1515,1534,0,2,0,0,19
8600000US36749,569,390,0,0,0,0,0
8600000US36750,2225,805,5,0,0,19,11
8600000US36751,38,987,0,0,0,0,0
8600000US36752,868,968,0,0,0,0,0
8600000US36753,0,28,0,0,0,0,0
8600000US36754,76,399,0,0,0,0,0
8600000US36756,2375,3374,0,9,0,10,76
8600000US36758,1223,560,0,0,0,0,0
8600000US36759,525,1115,0,0,0,0,0
8600000US36761,231,712,0,0,0,0,10
8600000US36763,206,3,0,0,0,0,0
8600000US36765,597,860,0,48,0,0,0
8600000US36766,9,0,0,0,0,0,0
8600000US36767,318,1842,7,0,0,46,0
8600000US36768,153,848,0,2,0,0,0
8600000US36769,789,1844,0,0,0,0,0
8600000US36773,282,636,0,0,0,0,0
8600000US36775,85,537,0,0,0,0,6
8600000US36776,181,1423,0,0,0,0,0
8600000US36782,1385,1568,0,0,0,0,0
8600000US36783,372,519,0,0,0,0,0
8600000US36784,4504,3462,20,20,0,0,70
8600000US36785,371,1139,0,0,0,0,0
8600000US36786,263,3361,0,22,0,0,0
8600000US36790,80,0,0,0,0,0,0
8600000US36792,1364,65,0,0,0,0,0
8600000US36793,572,76,0,0,0,0,0
8600000US36801,11962,8879,166,243,0,461,332
8600000US36804,11756,4746,47,276,0,46,225
8600000US36830,25178,4878,98,2160,47,105,613
8600000US36832,15328,6866,68,743,0,57,145
8600000US36849,2653,271,2,68,20,5,52
8600000US36850,838,1834,0,0,0,20,8
8600000US36852,1780,476,6,3,0,0,14
8600000US36853,6027,1701,38,19,0,0,100
8600000US36854,12029,3453,0,163,0,96,158
8600000US36855,1228,352,17,0,0,0,15
8600000US36856,1772,1937,12,23,39,29,235
8600000US36858,92,441,5,0,0,0,0
8600000US36859,8,0,0,0,0,0,0
8600000US36860,179,1291,9,0,0,0,0
8600000US36861,2443,274,0,0,0,0,5
8600000US36862,2574,3629,0,3,0,0,0
8600000US36863,6572,5157,0,8,16,47,247
8600000US36865,1,11,0,0,0,0,0
8600000US36866,2323,1448,0,0,0,0,31
8600000US36867,13160,7952,4,112,0,126,253
8600000US36869,7800,9216,5,123,12,243,485
8600000US36870,14616,3172,62,208,0,103,290
8600000US36871,722,636,0,0,0,0,15
8600000US36874,7232,1769,0,0,0,14,49
8600000US36875,3262,1291,5,42,0,0,99
8600000US36877,9000,1605,70,66,0,8,269
8600000US36879,1654,714,0,11,0,0,2
8600000US36901,0,485,0,0,0,0,0
8600000US36904,2650,1405,0,0,0,0,34
8600000US36907,700,1260,0,2,0,0,4
8600000US36908,1846,464,0,16,0,27,30
8600000US36910,26,0,0,0,0,0,0
8600000US36912,226,1483,0,14,0,0,0
8600000US36913,63,65,0,0,0,0,0
8600000US36915,390,287,0,0,0,0,2
8600000US36916,201,446,0,0,0,0,0
8600000US36919,868,1170,0,0,0,0,110
8600000US36921,1074,263,0,0,0,0,0
8600000US36922,186,415,0,0,0,0,0
8600000US36925,576,3049,0,0,0,35,38
8600000US37010,5141,175,0,16,70,137,212
8600000US37012,2342,15,35,2,0,0,42
8600000US37013,37580,31032,139,2362,128,6107,2555
8600000US37014,1667,0,0,0,0,0,79
8600000US37015,15996,352,69,162,0,217,189
8600000US37016,935,0,0,0,0,0,0
8600000US37018,1799,0,0,0,0,0,22
8600000US37019,720,227,12,0,0,0,0
8600000US37020,4839,242,0,0,0,10,67
8600000US37022,5253,32,7,30,0,29,88
8600000US37023,1447,0,5,0,0,96,10
8600000US37025,6173,28,18,0,0,20,109
8600000US37026,2133,0,0,0,0,39,54
8600000US37027,45183,1583,55,1924,8,145,934
8600000US37028,977,0,0,31,0,0,46
8600000US37029,5144,145,3,27,0,0,38
8600000US37030,6756,330,0,37,0,6,130
8600000US37031,3891,40,0,0,0,0,17
8600000US37032,4284,134,24,0,0,4,24
8600000US37033,7568,265,2,1,0,79,35
8600000US37034,7082,56,13,0,0,0,59
8600000US37035,3153,75,15,0,0,0,14
8600000US37036,5622,175,1,5,0,36,169
8600000US37037,5276,637,44,0,0,320,16
8600000US37040,30674,8899,376,747,90,856,1276
8600000US37042,40156,19866,397,1790,422,987,3501
8600000US37043,35657,3188,179,934,19,412,847
8600000US37046,3734,161,0,78,0,0,0
8600000US37047,2212,26,1,0,0,87,148
8600000US37048,6137,59,0,10,0,5,0
8600000US37049,2863,50,0,0,0,0,28
8600000US37050,1618,84,4,4,0,0,37
8600000US37051,3841,8,0,74,0,16,52
8600000US37052,2130,53,0,0,0,0,0
8600000US37055,24430,1799,25,196,0,408,618
8600000US37057,1063,0,0,0,0,0,7
8600000US37058,6590,166,125,120,0,58,22
8600000US37059,1369,9,1,0,0,0,0
8600000US37060,2151,206,0,0,0,0,4
8600000US37061,5053,159,5,0,0,9,140
8600000US37062,9813,0,0,157,0,75,169
8600000US37064,44184,3523,23,991,22,767,697
8600000US37066,36338,5167,82,238,0,676,372
8600000US37067,19641,1219,22,1810,0,70,218
8600000US37069,18519,380,27,194,0,17,338
8600000US37072,25158,2958,8,620,98,319,437
8600000US37073,12527,76,128,91,66,25,237
8600000US37074,5960,720,21,155,0,0,66
8600000US37075,52960,4286,277,1174,0,380,617
8600000US37076,28519,6929,89,736,0,844,667
8600000US37078,920,0,0,3,0,0,20
8600000US37079,2329,57,0,0,0,0,0
8600000US37080,7662,442,0,53,0,0,32
8600000US37082,6304,24,0,8,0,0,203
8600000US37083,12887,25,44,130,0,239,203
8600000US37085,4171,35,22,0,0,12,0
8600000US37086,22870,6043,53,1050,0,590,1066
8600000US37087,35461,4366,100,443,86,1192,716
8600000US37090,11387,467,9,119,0,0,173
8600000US37091,17382,1416,10,27,0,574,686
8600000US37095,1684,10,10,0,0,0,2
8600000US37096,5013,295,0,0,0,0,42
8600000US37097,2434,0,0,0,0,0,32
8600000US37098,4464,111,22,7,0,0,34
8600000US37101,6325,1,105,0,0,19,15
8600000US37110,30595,874,61,236,0,690,526
8600000US37115,22130,11025,50,100,0,1995,871
8600000US37118,1696,23,0,0,0,15,23
8600000US37122,42087,2547,156,579,0,217,489
8600000US37127,12274,1781,13,836,17,408,280
8600000US37128,32529,4662,22,1098,0,295,1283
8600000US37129,41867,5575,68,1145,0,478,751
8600000US37130,37565,8876,178,1669,36,891,798
8600000US37132,1723,700,10,99,0,0,117
8600000US37134,2731,44,15,9,0,37,42
8600000US37135,8065,610,0,558,0,14,130
8600000US37137,2585,26,0,12,0,0,69
8600000US37138,19072,1481,31,240,0,352,232
8600000US37140,603,724,0,0,0,0,21
8600000US37141,1077,57,0,16,0,0,40
8600000US37142,2168,15,11,0,0,0,0
8600000US37143,3838,87,0,0,0,0,0
8600000US37144,3245,52,0,0,0,87,43
8600000US37145,2009,0,0,0,0,0,0
8600000US37146,6884,107,12,0,0,29,42
8600000US37148,20574,669,261,58,10,27,493
8600000US37149,1965,70,4,0,0,0,0
8600000US37150,4850,64,0,0,0,124,51
8600000US37151,483,12,0,0,0,64,4
8600000US37153,5753,123,0,93,0,0,237
8600000US37160,26696,2729,379,299,7,872,1157
8600000US37165,74,0,0,0,0,0,0
8600000US37166,12369,267,0,41,0,449,89
8600000US37167,42500,4598,391,1872,12,283,797
8600000US37171,638,0,0,0,0,34,12
8600000US37172,23746,4334,57,51,0,971,412
8600000US37174,24275,1382,116,231,0,835,399
8600000US37175,1138,0,0,0,0,0,45
8600000US37178,1912,3,35,10,0,6,41
8600000US37179,9330,425,26,186,10,54,117
8600000US37180,2690,142,0,0,0,0,55
8600000US37181,1499,0,0,22,0,0,4
8600000US37183,3350,54,0,49,0,0,67
8600000US37184,6447,48,106,9,0,0,62
8600000US37185,7698,496,0,0,0,21,56
8600000US37186,9071,10,3,0,0,57,82
8600000US37187,6208,10,0,0,0,15,95
8600000US37188,13344,176,65,22,0,43,81
8600000US37189,1853,1178,13,106,0,30,119
8600000US37190,8489,153,20,52,0,102,94
8600000US37191,3916,137,46,27,0,77,255
8600000US37201,970,723,18,0,0,31,42
8600000US37203,5581,4471,0,891,0,39,189
8600000US37204,9632,2492,30,245,0,164,263
8600000US37205,21616,776,90,735,0,68,320
8600000US37206,14261,9872,238,153,0,189,551
8600000US37207,7596,23418,103,198,0,1067,514
8600000US37208,2003,13355,14,60,0,15,146
8600000US37209,21139,11004,11,2722,18,750,836
8600000US37210,8077,4926,40,550,0,1375,369
8600000US37211,49736,13332,75,3966,0,6656,1856
8600000US37212,14006,2860,11,1387,0,175,522
8600000US37213,95,89,0,0,0,0,1
8600000US37214,23357,3678,286,1152,9,507,679
8600000US37215,20853,536,19,466,0,98,252
8600000US37216,10429,6003,26,182,32,953,453
8600000US37217,16963,8152,0,793,0,1999,851
8600000US37218,3031,11095,15,113,0,143,67
8600000US37219,797,122,0,142,0,0,17
8600000US37220,5626,117,8,125,0,0,0
8600000US37221,33489,1792,44,1487,0,373,397
8600000US37228,325,1196,0,0,0,14,35
8600000US37240,438,152,0,72,0,0,22
8600000US37243,0,0,0,0,0,0,0
8600000US37246,0,0,0,0,0,0,0
8600000US37301,1216,16,34,0,0,0,273
8600000US37302,3008,11,0,31,0,15,74
8600000US37303,23201,1499,12,222,0,160,410
8600000US37305,722,0,7,0,0,0,227
8600000US37306,2661,85,0,0,0,237,59
8600000US37307,5294,17,26,0,0,8,49
8600000US37308,2124,17,0,0,0,0,18
8600000US37309,2074,19,4,0,0,2,31
8600000US37310,3793,203,3,14,0,10,34
8600000US37311,23790,1635,124,345,330,422,485
8600000US37312,28754,1601,0,468,0,294,509
8600000US37313,1559,0,0,0,0,35,192
8600000US37315,743,294,0,93,13,62,37
8600000US37317,2922,0,0,0,0,23,119
8600000US37318,1349,196,0,0,0,0,80
8600000US37321,18765,561,40,6,0,107,232
8600000US37322,7508,126,0,0,0,0,268
8600000US37323,29088,716,10,28,0,110,255
8600000US37324,4697,348,1,18,0,0,126
8600000US37325,1389,0,0,0,0,0,0
8600000US37326,404,10,0,0,0,0,42
8600000US37327,10324,31,158,0,14,193,664
8600000US37328,1340,0,4,0,0,5,49
8600000US37329,6007,91,2,20,0,0,170
8600000US37330,6946,66,0,34,0,0,120
8600000US37331,7214,144,30,0,0,0,160
8600000US37332,2323,0,0,0,0,193,0
8600000US37333,634,0,0,0,0,0,0
8600000US37334,18425,1561,142,0,7,209,1114
8600000US37335,2587,0,18,2,0,0,40
8600000US37336,4166,84,0,0,0,0,25
8600000US37337,1134,11,0,0,0,0,0
8600000US37338,2883,3,18,0,0,3,30
8600000US37339,1328,0,30,40,0,0,400
8600000US37340,464,0,0,0,0,0,0
8600000US37341,12149,1004,28,16,0,28,317
8600000US37342,3101,27,0,10,0,10,137
8600000US37343,37458,1840,43,1581,10,31,250
8600000US37345,1942,57,1,0,0,30,29
8600000US37347,6619,136,15,17,0,30,344
8600000US37348,1274,0,0,7,0,0,69
8600000US37350,1801,36,0,9,0,12,6
8600000US37351,687,0,0,0,0,0,0
8600000US37352,3055,88,26,5,0,0,8
8600000US37353,4012,0,12,0,0,80,154
8600000US37354,15744,287,131,20,0,43,128
8600000US37355,24363,392,85,278,0,404,367
8600000US37356,2247,19,0,5,0,0,269
8600000US37357,4811,180,13,2,0,101,103
8600000US37359,764,36,10,0,0,20,56
8600000US37360,1402,80,6,0,0,0,5
8600000US37361,1537,0,26,0,0,0,6
8600000US37362,3119,0,0,0,0,9,7
8600000US37363,28665,2026,7,492,0,166,312
8600000US37365,1190,0,6,0,0,0,170
8600000US37366,849,0,9,0,0,0,31
8600000US37367,9221,539,30,7,0,1,136
8600000US37369,741,0,0,0,0,0,0
8600000US37370,4716,88,9,44,0,0,201
8600000US37373,2738,0,8,0,0,0,0
8600000US37374,2037,17,0,0,0,0,138
8600000US37375,3809,274,0,27,0,26,96
8600000US37376,494,0,0,0,0,0,10
8600000US37377,15014,20,47,27,0,3,199
8600000US37379,26040,290,24,61,0,0,164
8600000US37380,5270,231,2,74,0,19,141
8600000US37381,8468,242,0,16,0,15,179
8600000US37385,8251,0,40,0,0,9,43
8600000US37387,2781,60,0,11,0,0,525
8600000US37388,21764,1010,9,315,51,490,1079
8600000US37391,994,0,7,0,0,0,42
8600000US37394,50,93,0,0,0,0,0
8600000US37396,258,0,0,0,0,0,0
8600000US37397,10055,12,16,3,0,36,418
8600000US37398,12435,896,11,40,0,382,395
8600000US37402,1314,2436,0,18,0,19,29
8600000US37403,3531,1467,5,233,0,219,108
8600000US37404,4567,6770,0,28,11,793,189
8600000US37405,13091,839,49,186,10,295,216
8600000US37406,2673,11249,31,0,0,133,364
8600000US37407,3875,3782,117,183,0,1006,96
8600000US37408,364,759,39,0,0,118,0
8600000US37409,2180,672,0,13,0,3,60
8600000US37410,204,4269,8,0,0,54,93
8600000US37411,6163,10873,16,113,6,654,407
8600000US37412,17234,2310,61,409,0,277,738
8600000US37415,20909,1617,101,275,0,356,206
8600000US37416,6785,7166,21,399,0,191,132
8600000US37419,6013,21,0,83,0,0,47
8600000US37421,34815,8665,95,2017,12,282,949
8600000US37601,32596,2680,146,328,6,141,967
8600000US37604,31204,1856,42,692,0,170,719
8600000US37614,1400,205,0,118,0,23,37
8600000US37615,18475,40,46,327,0,0,136
8600000US37616,4836,128,0,0,0,9,9
8600000US37617,13819,183,32,100,0,26,79
8600000US37618,13157,53,99,7,0,18,42
8600000US37620,36982,782,59,291,0,233,313
8600000US37640,3579,0,4,0,0,0,11
8600000US37641,7795,75,33,0,0,0,0
8600000US37642,13804,171,96,98,0,23,80
8600000US37643,32961,425,54,18,0,147,620
8600000US37645,5153,0,3,0,0,0,0
8600000US37650,12165,75,50,0,0,134,46
8600000US37656,3889,0,26,0,0,0,50
8600000US37657,961,0,0,0,0,0,20
8600000US37658,3942,9,20,17,0,0,70
8600000US37659,26787,124,37,36,0,99,236
8600000US37660,36397,1230,202,355,35,702,959
8600000US37663,14572,75,65,145,20,13,266
8600000US37664,25077,381,125,127,0,132,352
8600000US37665,4964,67,30,14,0,21,305
8600000US37680,463,0,0,0,0,0,5
8600000US37681,6026,111,82,0,0,0,1
8600000US37682,539,59,0,7,0,0,26
8600000US37683,12975,501,50,15,0,34,52
8600000US37686,7196,0,0,19,0,0,14
8600000US37687,4876,66,0,15,0,0,101
8600000US37688,882,0,0,2,0,0,5
8600000US37690,3819,29,0,0,0,0,39
8600000US37691,665,0,0,0,0,0,2
8600000US37692,4730,23,0,0,0,59,30
8600000US37694,1974,25,0,10,0,0,28
8600000US37701,5216,1316,0,39,0,123,84
8600000US37705,4533,4,0,45,26,24,51
8600000US37708,6338,18,2,1,0,88,169
8600000US37709,3868,22,0,0,0,13,36
8600000US37710,1155,0,20,0,0,0,0
8600000US37711,4871,66,35,0,0,0,56
8600000US37713,1381,0,0,0,0,0,0
8600000US37714,4075,20,0,0,0,73,119
8600000US37715,663,0,0,4,0,0,0
8600000US37716,24834,219,49,65,0,0,377
8600000US37719,107,0,0,0,0,0,0
8600000US37721,12507,120,0,0,0,28,140
8600000US37722,6346,14,0,0,0,0,262
8600000US37723,939,0,0,0,0,0,5
8600000US37724,2419,15,0,0,0,0,122
8600000US37725,15051,320,44,0,0,39,262
8600000US37726,1359,10,48,0,0,0,45
8600000US37727,2197,0,0,0,0,0,75
8600000US37729,1778,0,0,24,0,0,0
8600000US37730,34,0,0,0,0,0,0
8600000US37731,559,0,0,0,0,0,0
8600000US37732,102,0,0,0,0,0,0
8600000US37733,21,0,0,0,0,0,0
8600000US37737,5352,141,43,34,0,0,107
8600000US37738,4830,0,16,139,0,127,98
8600000US37742,5767,37,8,0,7,49,100
8600000US37743,24790,656,48,38,0,120,167
8600000US37745,17089,475,7,234,20,191,234
8600000US37748,16772,393,10,115,0,45,439
8600000US37752,6225,119,0,124,0,0,2
8600000US37753,770,0,0,0,0,0,20
8600000US37754,4385,0,0,35,0,0,14
8600000US37755,3080,6,29,0,0,0,0
8600000US37756,3287,13,20,0,0,0,29
8600000US37757,9003,76,32,79,0,47,148
8600000US37760,12878,659,43,0,0,81,134
8600000US37762,2728,87,10,0,0,7,35
8600000US37763,15219,323,15,0,0,35,438
8600000US37764,8861,88,27,54,0,145,153
8600000US37765,445,0,0,0,0,0,0
8600000US37766,18788,17,25,20,0,0,37
8600000US37769,6057,10,15,7,0,6,28
8600000US37770,3066,2,0,0,0,0,0
8600000US37771,14662,255,17,36,10,212,334
8600000US37772,10137,82,17,176,0,65,82
8600000US37774,18273,166,11,139,0,291,204
8600000US37777,10749,399,116,11,0,548,227
8600000US37779,4467,0,0,6,0,0,20
8600000US37801,23223,418,27,468,0,196,371
8600000US37803,30068,311,79,200,0,25,234
8600000US37804,22713,662,31,207,0,403,467
8600000US37806,2748,122,0,46,0,0,0
8600000US37807,9561,11,6,11,0,0,5
8600000US37809,2689,0,0,0,0,30,0
8600000US37810,1656,15,0,0,0,0,191
8600000US37811,3390,0,0,19,0,0,0
8600000US37813,16676,945,88,50,59,524,239
8600000US37814,29610,1596,57,385,0,490,536
8600000US37818,4725,153,7,0,0,12,45
8600000US37819,578,0,0,0,0,0,24
8600000US37820,7441,68,0,0,0,23,67
8600000US37821,20730,525,44,33,0,445,419
8600000US37825,8166,72,50,26,0,4,155
8600000US37826,3972,257,18,20,0,4,28
8600000US37828,1611,4,0,0,0,0,7
8600000US37829,1971,2,0,0,0,6,4
8600000US37830,25082,2744,79,803,0,75,915
8600000US37840,9194,157,19,16,0,0,132
8600000US37841,9961,0,0,18,0,0,27
8600000US37843,3452,81,0,83,0,28,32
8600000US37845,558,0,0,0,0,0,0
8600000US37846,5972,75,0,0,29,35,70
8600000US37847,2391,0,6,0,0,0,15
8600000US37848,245,0,0,0,0,0,0
8600000US37849,24851,573,106,248,1,105,105
8600000US37851,37,0,0,0,0,0,0
8600000US37852,2566,2,14,0,0,0,19
8600000US37853,3393,324,0,0,0,80,10
8600000US37854,11912,352,80,86,0,0,152
8600000US37857,20735,381,133,28,0,106,140
8600000US37860,4027,76,0,0,0,0,72
8600000US37861,7809,75,0,0,0,94,78
8600000US37862,20597,269,178,369,9,272,103
8600000US37863,6184,69,0,226,4,18,37
8600000US37865,20052,57,0,49,0,73,142
8600000US37866,1568,0,0,0,0,9,0
8600000US37869,4903,20,8,17,0,0,83
8600000US37870,4881,0,0,19,0,0,73
8600000US37871,8481,207,0,27,0,10,17
8600000US37872,1603,2,0,0,0,0,56
8600000US37873,4375,19,33,0,0,0,81
8600000US37874,12531,542,5,72,0,23,477
8600000US37876,28425,121,38,92,0,191,470
8600000US37877,7852,39,12,10,0,0,109
8600000US37878,520,0,0,0,0,32,35
8600000US37879,10475,76,0,41,0,0,62
8600000US37880,4037,0,0,0,0,0,16
8600000US37881,2299,0,0,0,0,0,17
8600000US37882,2941,0,92,0,0,0,10
8600000US37885,4616,48,35,40,3,3,74
8600000US37886,4443,0,13,26,0,0,76
8600000US37887,6649,682,0,2,0,0,184
8600000US37888,2560,0,0,0,0,69,28
8600000US37890,6448,86,0,0,0,29,262
8600000US37891,2926,83,0,0,0,12,30
8600000US37892,1917,0,24,15,0,0,31
8600000US37902,1505,179,0,50,0,18,0
8600000US37909,12860,1297,26,617,0,467,657
8600000US37912,16861,1717,71,166,0,21,342
8600000US37914,12464,7087,29,249,0,0,478
8600000US37915,1259,4644,0,0,7,0,72
8600000US37916,10931,1153,26,335,20,163,19
8600000US37917,18745,4305,15,101,0,222,1078
8600000US37918,39407,2352,64,433,0,101,883
8600000US37919,25784,1548,108,692,0,110,685
8600000US37920,34186,1880,105,256,41,263,628
8600000US37921,20892,5535,27,376,0,499,509
8600000US37922,30277,1460,82,1271,45,14,722
8600000US37923,23938,2742,28,677,0,135,211
8600000US37924,9538,509,23,285,0,66,176
8600000US37931,23462,1005,100,512,0,191,376
8600000US37932,13437,396,0,177,0,118,144
8600000US37934,21931,870,0,1394,0,290,112
8600000US37938,17387,85,45,148,0,87,253
8600000US38001,3258,640,9,5,0,236,66
8600000US38002,29341,5928,39,1030,0,545,575
8600000US38004,8905,709,0,120,234,20,137
8600000US38006,4617,805,7,0,0,284,73
8600000US38007,94,0,0,0,0,0,0
8600000US38008,3790,5216,13,26,0,1,75
8600000US38011,8053,682,4,140,0,199,161
8600000US38012,6037,7684,27,64,0,124,372
8600000US38015,2848,27,22,0,0,0,66
8600000US38016,25116,14010,119,2588,0,714,590
8600000US38017,36389,6223,184,3310,0,350,806
8600000US38018,22685,8467,119,1464,25,1173,795
8600000US38019,9756,6093,65,0,0,0,164
8600000US38021,191,0,0,0,0,0,0
8600000US38023,5485,500,0,55,0,34,61
8600000US38024,21349,5206,4,92,8,320,750
8600000US38028,5999,664,6,141,0,0,89
8600000US38029,0,0,0,0,0,0,0
8600000US38030,799,0,0,0,0,0,0
8600000US38034,2764,201,0,7,0,177,80
8600000US38036,116,383,0,0,0,0,3
8600000US38037,1425,676,0,0,0,0,0
8600000US38039,558,1147,5,8,0,0,1
8600000US38040,4422,1074,0,0,0,0,0
8600000US38041,2334,2406,46,0,9,73,111
8600000US38042,358,398,0,6,0,0,0
8600000US38044,653,49,0,0,0,0,17
8600000US38046,47,0,0,0,0,0,0
8600000US38047,313,0,0,0,0,0,0
8600000US38049,2407,2317,3,0,0,19,12
8600000US38050,307,173,0,14,0,16,2
8600000US38052,3946,283,5,62,0,0,70
8600000US38053,21365,6249,131,225,43,320,538
8600000US38054,123,69,0,9,0,37,0
8600000US38057,2131,1292,0,0,0,72,50
8600000US38058,7564,767,147,76,48,13,289
8600000US38059,6850,347,8,7,0,0,35
8600000US38060,7496,1787,36,111,0,0,29
8600000US38061,622,0,0,0,0,40,25
8600000US38063,10477,5819,65,79,0,56,187
8600000US38066,1760,723,0,32,2,0,15
8600000US38067,1234,253,5,0,0,0,7
8600000US38068,6396,4297,0,87,0,30,141
8600000US38069,1129,1243,0,0,0,11,10
8600000US38070,9,9,0,0,0,28,0
8600000US38075,3274,3611,64,8,0,30,73
8600000US38076,572,648,0,9,0,0,12
8600000US38077,16,0,0,0,0,0,0
8600000US38079,3502,1808,17,13,0,97,36
8600000US38080,2138,244,13,10,0,15,138
8600000US38103,7567,3558,57,668,0,210,108
8600000US38104,15911,5866,81,725,0,126,322
8600000US38105,812,4918,92,393,12,139,79
8600000US38106,390,24345,4,11,0,256,59
8600000US38107,2242,14031,11,205,0,18,232
8600000US38108,5034,13175,14,29,0,1225,153
8600000US38109,1278,46498,38,38,0,172,298
8600000US38111,17438,21189,529,837,0,1554,1652
8600000US38112,6120,10563,50,432,0,152,214
8600000US38114,1356,26278,0,25,0,217,487
8600000US38115,4389,30705,18,127,13,3242,590
8600000US38116,2007,37693,25,15,13,535,180
8600000US38117,22020,2371,40,566,5,709,911
8600000US38118,6431,33004,120,438,0,2672,356
8600000US38119,13789,8062,8,823,0,314,365
8600000US38120,12530,975,9,383,15,11,80
8600000US38122,14941,6327,7,556,109,1304,594
8600000US38125,6904,27606,19,1289,0,935,661
8600000US38126,307,6495,10,20,0,30,19
8600000US38127,6728,38353,49,218,0,673,973
8600000US38128,8484,32388,155,224,0,1612,485
8600000US38131,0,0,0,0,0,0,0
8600000US38132,0,0,0,0,0,0,0
8600000US38133,16087,3691,0,662,0,612,594
8600000US38134,23258,16383,85,818,0,1039,1823
8600000US38135,20297,6940,63,928,0,391,439
8600000US38138,20363,1323,0,1370,0,68,205
8600000US38139,14848,525,19,1067,0,97,196
8600000US38141,2171,18942,0,256,0,1309,72
8600000US38152,302,267,0,22,0,17,11
8600000US38201,8683,959,11,151,0,0,211
8600000US38220,1376,313,0,0,0,0,47
8600000US38221,3219,0,16,0,0,0,76
8600000US38222,2479,1,11,4,0,0,25
8600000US38224,911,37,0,0,0,0,5
8600000US38225,5905,197,3,0,10,92,41
8600000US38226,211,0,0,0,0,0,0
8600000US38229,2842,0,0,0,0,14,86
8600000US38230,3308,265,4,0,0,0,46
8600000US38231,2027,179,0,0,0,15,32
8600000US38232,2010,0,0,23,0,0,29
8600000US38233,2614,152,4,5,0,9,94
8600000US38235,186,4,0,1,0,0,4
8600000US38236,384,164,0,0,0,0,0
8600000US38237,13736,2140,71,229,0,33,136
8600000US38240,2066,66,8,0,0,23,57
8600000US38241,911,0,14,0,0,0,38
8600000US38242,17250,2114,16,27,0,23,522
8600000US38251,2819,68,8,0,0,0,46
8600000US38253,1407,9,0,5,0,21,0
8600000US38254,35,0,0,0,0,1,0
8600000US38255,2245,63,18,88,0,0,38
8600000US38256,2683,45,0,0,0,0,0
8600000US38257,3866,476,0,2,0,0,10
8600000US38258,1466,103,0,0,0,7,4
8600000US38259,900,26,0,0,0,8,11
8600000US38260,3742,13,12,2,0,16,39
8600000US38261,13498,2769,24,24,0,106,240
8600000US38301,16937,18284,109,77,5,46,587
8600000US38305,32211,14945,57,994,56,613,661
8600000US38310,6229,107,7,21,0,10,103
8600000US38311,1019,0,0,0,0,0,29
8600000US38313,3054,16,0,0,0,0,12
8600000US38315,3453,182,5,0,0,0,48
8600000US38316,3024,40,12,12,10,12,42
8600000US38317,2217,212,23,5,0,110,68
8600000US38318,267,0,0,0,0,0,0
8600000US38320,10099,394,30,34,0,9,51
8600000US38321,2177,88,0,0,0,0,6
8600000US38326,2108,82,4,9,0,0,27
8600000US38327,422,0,0,7,0,0,22
8600000US38328,721,0,0,0,0,0,0
8600000US38329,3323,71,3,18,4,0,22
8600000US38330,3579,692,28,20,0,25,233
8600000US38332,1530,36,7,0,4,0,9
8600000US38333,402,0,0,0,0,0,0
8600000US38334,1682,31,0,0,0,0,21
8600000US38337,1093,226,0,0,0,3,5
8600000US38339,378,87,0,7,0,75,23
8600000US38340,11962,1702,48,62,11,30,111
8600000US38341,2380,19,0,0,0,0,17
8600000US38342,1285,56,1,0,0,7,30
8600000US38343,11136,4289,39,23,0,0,245
8600000US38344,7426,1283,13,11,2,0,144
8600000US38345,1880,0,0,0,0,0,0
8600000US38347,146,0,0,0,0,0,0
8600000US38348,990,91,0,0,0,0,0
8600000US38351,16242,1716,0,26,0,164,421
8600000US38352,305,0,0,0,0,17,0
8600000US38355,5058,365,0,5,0,53,63
8600000US38356,2261,355,0,0,0,0,3
8600000US38357,2785,101,15,30,0,0,33
8600000US38358,9458,2021,66,45,0,27,59
8600000US38359,337,13,0,0,0,0,5
8600000US38361,819,0,0,0,0,0,16
8600000US38362,826,191,0,4,0,0,0
8600000US38363,5285,230,0,17,0,105,115
8600000US38365,0,0,0,0,0,0,0
8600000US38366,1854,466,0,0,0,0,47
8600000US38367,2556,209,17,28,0,7,40
8600000US38368,1407,0,7,0,0,0,0
8600000US38369,1685,182,0,0,4,0,14
8600000US38370,546,77,0,0,0,0,14
8600000US38371,1246,0,6,0,0,0,0
8600000US38372,16688,674,62,53,0,42,235
8600000US38374,1610,7,0,0,8,8,7
8600000US38375,8200,773,30,0,0,29,159
8600000US38376,161,0,0,0,0,0,0
8600000US38379,1036,3,0,0,0,0,0
8600000US38380,582,0,0,19,0,46,0
8600000US38381,1010,303,0,72,0,0,12
8600000US38382,7227,1972,0,0,0,191,20
8600000US38387,512,0,11,0,0,0,0
8600000US38388,1427,447,0,0,0,0,67
8600000US38390,844,32,9,0,0,0,20
8600000US38391,452,848,0,0,0,0,0
8600000US38392,509,112,13,0,0,0,0
8600000US38401,43907,8113,39,422,0,560,987
8600000US38425,2408,987,27,0,0,59,2
8600000US38449,2954,87,0,15,0,25,78
8600000US38450,2766,0,0,6,0,49,7
8600000US38451,4941,37,54,0,0,0,116
8600000US38452,1307,13,0,0,0,0,0
8600000US38453,425,0,0,0,0,5,0
